Mininet-CFR-RL,Mininet-Top-k critical,Mininet-Top-k,Mininet-ECMP
0.8806088361855928,0.8059988257745057,0.6921313311416734,0.48433154566505343
0.8910169688826655,0.8167323792856438,0.680549357038899,0.49748345842997427
0.9077724498200592,0.8305146967842745,0.6152057710182635,0.49816570765476287
0.8899711862001569,0.8350511378212084,0.6256375897422989,0.5039069540072671
0.890307088831713,0.7597424142983791,0.6530361180959134,0.49684765466383035
0.8783300551226494,0.7591097947962285,0.6120472249086824,0.4902083256211376
0.8639824715807758,0.7978637208560133,0.6308534591559465,0.4802104280525381
0.8643572294138797,0.8635921611247481,0.6331094967639659,0.4968622034173995
0.8870959805439815,0.7781627782087694,0.6161861331008901,0.5026824066672368
0.8820763900452858,0.8050199756359594,0.611288783814456,0.505329006899699
0.9024887629280175,0.7997542953959587,0.6291628800627534,0.5077700229137556
0.9194717457196782,0.8050166741175208,0.6468115654356326,0.5013589747534078
0.9367870271302249,0.8162328981662813,0.6607511147293446,0.5055115215829898
0.9091127875345107,0.7906181883698582,0.6917127299375332,0.5070053143021508
0.9153991668832341,0.7617096874693619,0.6776960314101573,0.5216789423940175
0.8924338249762611,0.8232998043006371,0.7082700581193054,0.5066112958044181
0.9007668857600152,0.8242291166748589,0.7054713823096832,0.519155923153133
0.8892034210148864,0.7825807164366675,0.6717110623321209,0.5267783138336468
0.8876339107719067,0.7617621333901881,0.6841903651267943,0.5182761346147913
0.8702859120199632,0.7603450361494747,0.7179845545110723,0.5124825642540249
0.8807079123806086,0.7862546869734517,0.7573576193551147,0.4898152519963387
0.9066408064199473,0.7866999488730183,0.7388224170813774,0.5001251406987981
0.9202784472184327,0.7928979142806591,0.6556172430148208,0.5005537180067359
0.9221970092147077,0.8214583781605814,0.656025597699049,0.4977994196283872
0.9180870420651721,0.8241684765259812,0.7015887670028115,0.5089064293666851
0.9062714867861512,0.8585691203314488,0.6917808266366694,0.5095169956796592
0.9061439785778366,0.8514202398345203,0.6947773948703457,0.5099552102912711
0.8842886330846151,0.8609897753494858,0.6931734437133664,0.5064287478891045
0.8765621369059988,0.8402134829458963,0.6695845897136647,0.5046437031308143
0.8725193275830464,0.7699236230848225,0.6562312859825478,0.5000309766333039
0.8917947520002133,0.7630560559049837,0.6313192062181344,0.5006402968357291
0.8950671151680467,0.7820635522704099,0.6230302991648399,0.4937122399572739
0.8652699509622821,0.8007991553626259,0.647096381434959,0.48400506363249546
0.863647906418737,0.8118682166926129,0.6397399071524578,0.4934649678923128
0.8859375619816423,0.8280124359384992,0.6512558101226308,0.507017840683396
0.8834050352694699,0.8533770709801625,0.613000087697493,0.48647821605126446
0.8925502726304928,0.8292649918295436,0.636111095883501,0.49967351019653855
0.8902304116174762,0.8459193266255269,0.6498793734597299,0.5069025000538534
0.8916391221711044,0.8732258142986149,0.6502246071794063,0.4948405532612766
0.9036899567001239,0.8874302888421812,0.7200658380663759,0.4978275610279262
0.8986353056199634,0.8562420613214009,0.6804427836789592,0.5130664565088053
0.9125721362234821,0.8954559182975941,0.6387594845915551,0.516187658724764
0.9068232458170679,0.8943734365225378,0.6241529888435916,0.5293557284694703
0.8923931331936926,0.9020323184044312,0.6297646376531488,0.5340503067179125
0.921861552582247,0.8663308534075024,0.6994225045066116,0.5220425613984236
0.8975053440199922,0.8594131610225791,0.7051065349726462,0.5215553690362124
0.8971474313736602,0.922401260549407,0.689792799694929,0.5197615068015456
0.8694025315799956,0.8866151858728679,0.6982269935712707,0.5369790169487637
0.9018945705384065,0.8561739440169198,0.6837485574477313,0.5187548400899881
0.9232736356195215,0.8742308986483814,0.678992100027667,0.5060469825610522
0.9510549459290628,0.8991354298181925,0.7437475364208398,0.499303581507904
0.9141545360697334,0.8345772015564109,0.7142157373946952,0.49243631593714204
0.9350712194177337,0.8779723920356021,0.7042380372326902,0.5008197542412048
0.9462080310769366,0.8548483783414222,0.6779299932443277,0.4992826519302314
0.9298887710529151,0.8107836718144461,0.7005111799782526,0.4948434771072435
0.9138994106843952,0.8249284878568347,0.7001397530474373,0.4882859686251792
0.9124402443719725,0.8122998303780156,0.6635059162212582,0.49508846171000237
0.8889960497525046,0.8106860293089359,0.683476212008119,0.5045935385831487
0.8796712526803615,0.8165933676622847,0.7046668148198912,0.5229469921260994
0.8769674918480997,0.8563462911221296,0.7383847301766946,0.5165328012942096
0.8749608573663515,0.8848839592106598,0.7326378505272192,0.5227186373817747
0.8792985194189946,0.8648387833434056,0.6897086864245698,0.5127555574944265
0.8920812631146657,0.8571760428920013,0.7222838804962586,0.5273773404000723
0.9055350155743311,0.9071513304717417,0.7135035150858334,0.5357046986081481
0.8957640156333538,0.9129740581978529,0.723079217442677,0.5285273310754538
0.9108220573830338,0.9206903184724948,0.7044709820215668,0.5230262599534774
0.9131770327493648,0.89155062933049,0.733330947856037,0.5328170367902305
0.923966837220187,0.86190921365351,0.7165864605128582,0.5403903957383265
0.9472621020433613,0.8421804687555914,0.7089947559826497,0.5390099567039083
0.9413439944311975,0.8721385886564907,0.7212137990767029,0.5475462220552818
0.9056569959673139,0.8019226254844276,0.7674388461490851,0.5533415090257487
0.8919996894200892,0.772263075920819,0.7616938871158138,0.549326394034515
0.9640644082175335,0.7752300129055912,0.7117373838549126,0.5444391458792871
0.9339203066981595,0.8047778653488779,0.6805209982301863,0.5337237304399174
0.9202207164674676,0.8264922988088246,0.6724808580629591,0.5512122303955159
0.9101771045168753,0.7670926244129045,0.7042555892492375,0.5498555999953622
0.9287823435743797,0.7769819799833199,0.7034988753545911,0.5553164382222898
0.925138602879222,0.7857370183875033,0.690142871256027,0.5614827554111117
0.9499559685645285,0.7984722256833345,0.6835153898712205,0.5506300379804392
0.9560512955918469,0.779722860690504,0.6726731317621583,0.5674099553134097
0.9580130671225854,0.7965428640744647,0.686428245350394,0.5541247897185808
0.9545054579864856,0.8041084206424658,0.6695564823355831,0.5493831149188652
0.9685998855224587,0.7984857884278576,0.675687433141468,0.5466670683822811
0.9632946265756782,0.8213228057681051,0.6360290472272007,0.5454927094692089
0.9733677188088198,0.8396088156475834,0.6382464746159642,0.5454713101152026
0.9500127679885128,0.8154789509008022,0.6385044405860955,0.5459041902882272
0.9431201959261487,0.8257561068927978,0.6288802572759363,0.5328291867281969
0.9339342760069921,0.831807963717045,0.6417344488680873,0.5495452690293213
0.9380678633580666,0.8155212149084375,0.6173004650327034,0.5586198700900036
0.9450178618082327,0.821118228634512,0.6438521683459759,0.5664000527761408
0.9511323372051915,0.7982422197822558,0.6112812168640532,0.5600763171590315
0.9499931733776978,0.7913379893917369,0.6833181192720025,0.554686695443729
0.9562099648971639,0.856286523002218,0.6706357689026368,0.5494606280851729
0.950682696860483,0.8966348858716883,0.6431230605329421,0.5596450770008412
0.9540727135243426,0.9062165087789464,0.6434394359267581,0.5435424337733961
0.95342544873296,0.8876134078380845,0.6771649714674971,0.5510955052896956
0.9349518728574939,0.9033995020755,0.7035950582798687,0.5512177607973272
0.9141503151379227,0.883938287853008,0.7304652326791148,0.5480167567536959
0.9346611634695258,0.8855287587681506,0.7378823534650097,0.5516831911007036
0.9393806735305109,0.8893247248294406,0.756287099065329,0.5554246609219959
0.9558851077427846,0.8492253613449168,0.7489294938469486,0.5565296488162536
0.9419216256271894,0.8425048882039919,0.7450890538485063,0.5517922898415052
0.9248935774463745,0.8421170374697516,0.741306299203299,0.5494474542433885
0.9118530170166769,0.865458961125056,0.7589286869829094,0.5514174990671283
0.9033484281545343,0.879044098683187,0.7469827455976028,0.5632309525013491
0.9150582061647774,0.8468239004012149,0.7177117598961518,0.5630274026826949
0.9233670927307909,0.8626038671925789,0.6870333617773836,0.5515709149610615
0.9460943123574361,0.8725007749825353,0.6914086619811679,0.5442262059537009
0.9660864745853179,0.8466844960927903,0.6828231014471478,0.5536833662026415
0.9568890240501922,0.8277419135568748,0.699600225966323,0.5546683601868228
0.9352487288904542,0.8097403840325174,0.7313156897331563,0.5496449872499137
0.9384183897926982,0.8444904213360462,0.7328582823505958,0.5547078735936087
0.9575970885829881,0.8386906285095173,0.7064909850428055,0.5496050394249987
0.9492084046397951,0.8134269052056574,0.7030465117682629,0.5565172194765475
0.9626557375761421,0.8519979870952754,0.7069001862467257,0.550937960814539
0.9581410286372096,0.7905709625748343,0.668081987118406,0.548042250023473
0.9582810296681349,0.8500834058398187,0.6597281141034398,0.5413110425334603
0.9490857306381294,0.9157563494331072,0.6942473900979289,0.5456413033734945
0.9602978667241642,0.9252336376122194,0.6866865552540016,0.5645388224187201
0.9652389082367754,0.8842064206009344,0.7127940145395453,0.569555243095139
0.9442735521645015,0.8948681660140769,0.7196316690006659,0.5529770343758688
0.9210357736543957,0.9170194454701663,0.7135586413896295,0.5614997422608499
0.9192348883721144,0.9219171561226962,0.7140027003574784,0.5553012833900972
0.9478872923222746,0.89122737853222,0.7072023243216825,0.5485958903465593
0.963882564707703,0.8762925719961154,0.7451157732592195,0.5554764713984428
0.9799726778160253,0.904939533149957,0.764660064461961,0.5545252933873847
0.9579197242284021,0.8945702348876341,0.7679877645542179,0.555851868052069
0.9308292215290453,0.8768328332398292,0.7820419069805077,0.5602034271896622
0.9415238221659408,0.8966831800349975,0.7437893682045518,0.5495751569383358
0.9504450943898735,0.8510444564466647,0.7598249176661344,0.5579081880934387
0.9435457531688515,0.8747041029037397,0.7259536891439402,0.550573585733018
0.9696519762891601,0.860858687397928,0.6800236465920148,0.5700802517133433
0.9584540901392875,0.859476086353839,0.6627475646298548,0.551451103446971
0.9561813557353617,0.8684564125240043,0.7540924598034751,0.5500045770733382
0.9558152754666488,0.8912399604734775,0.7506018486356589,0.5439404022551857
0.9510366736154585,0.8286322739608402,0.7702871578975076,0.5489633483204123
0.959717916318635,0.8210479191202892,0.7475947354301025,0.5420798518897895
0.9749709820028581,0.88513623954413,0.7210269744990648,0.5409510770802191
0.9560436454726777,0.8460408761424678,0.7427554252445656,0.5499669632781746
0.9607124049050662,0.8767424138597204,0.7546713846105879,0.5559117498430226
0.9535843261074906,0.834183170166546,0.7444001952224206,0.5514487720320679
0.953367058962141,0.8730138846868919,0.7089544612615124,0.5598768876681102
0.9431128319321366,0.8849083848360879,0.7120237335616689,0.5606614831545097
0.936560343626593,0.8700473866391186,0.7174921605923876,0.5573642865373704
0.9613425311219,0.8639117672713309,0.6617936221471374,0.5692230221071211
0.9581944153806051,0.8187479595522082,0.7135047822124826,0.5529792848417749
0.9656773879388435,0.7970236961548733,0.6958743960405289,0.5453171758370681
0.9709497766584764,0.8033532877060829,0.7560663336310658,0.5346259817271996
0.9551796667176344,0.8077175047233842,0.7739745631923344,0.5382112933598904
0.9718094246961472,0.8254265657155908,0.7763986457068429,0.5335079662906477
0.9718476917400408,0.8460132763019329,0.7748038433680795,0.5463132577146373
0.9580387000856407,0.8288091313821941,0.7789976976676312,0.5558095488946504
0.9667573519688617,0.8926129835143175,0.757143871270562,0.5479556551384567
0.9154600521508233,0.8858084520383265,0.7772996902906206,0.5582600859205514
0.9264115919127037,0.9167581869445883,0.7852329593833769,0.5479578157368987
0.9218754739772617,0.8839876354109081,0.7636812826028981,0.5619735150164984
0.9169106157732243,0.916472495256142,0.7467062636188588,0.5576626730923294
0.9210935433607822,0.8915426722015377,0.7347077650041018,0.5501676748383395
0.9128239713211137,0.8947267329247164,0.6982471692125227,0.5525229230673406
0.9441979790984799,0.8440005861861705,0.6993283638537076,0.5410387196547064
0.9495799857617369,0.8633218849721583,0.6897866535029029,0.5654675069930373
0.9681768484212702,0.8958518108024772,0.6744913440740807,0.5625234526548221
0.9800850922390336,0.8771874134942116,0.700001546011916,0.5607882230617266
0.9698109678333919,0.9123909000555164,0.6676454121935052,0.547945771173741
0.9791442200354582,0.9247990655855042,0.6801717051020572,0.5459270408467394
0.9594192283590954,0.9101603052404987,0.7039378242384826,0.5461602623171666
0.9528091506264662,0.9114347289868,0.710841090161287,0.5548990921458541
0.9297038597968508,0.9081458441776179,0.7042277980576032,0.5408075492365332
0.9337866764588831,0.8842376351468059,0.7185017824957218,0.566808386595306
0.9469132118419364,0.8621582960342683,0.7080637874699229,0.5568965938642132
0.965316611454596,0.8904332581138418,0.7577527893662884,0.5617089611593094
0.953720775237779,0.8937817291436989,0.7401989634191983,0.5487326084952397
0.9564895186910982,0.9046738305430726,0.7083110241418726,0.560153855762811
0.9621676634398172,0.9016773682217604,0.7241129184743685,0.5531916670761317
0.9803148612129063,0.7871115496517838,0.7587173589702377,0.5528308225458105
0.9684736226078223,0.8027223311634941,0.7479796480772546,0.5588428009642408
0.9604721437735328,0.814301197782069,0.7303391372388666,0.5577528211694577
0.9543147578014666,0.7726642815699644,0.7327503225335948,0.5544294379010575
0.9537841934377634,0.7920843798101393,0.7453184879637613,0.5605818591538925
0.9545076300357865,0.8321424619105816,0.7458404325129584,0.5642425946777385
0.957048920425154,0.8530303824517677,0.7193147969177528,0.5653634247671729
0.9697601379349438,0.829353048973181,0.7413350866771673,0.5633766010668774
0.9574940094006693,0.8544807279395423,0.6746243356104381,0.553127822532732
0.9564340479271499,0.8522739124447081,0.638976014329961,0.5482859029966551
0.9307104307521973,0.8530126589183623,0.679119093492187,0.5599584740103352
0.9228861052345422,0.8379792796384963,0.7341987466849034,0.5611985563828876
0.9237313908501529,0.8860416603774742,0.7205506549409483,0.5652182603882403
0.9133501202458462,0.8331537271569464,0.7144998755296882,0.5505351119739668
0.9302023847540545,0.8694110855619281,0.7752443361271962,0.5603570087472259
0.9225888223029087,0.9081966855478741,0.7237199973525755,0.5604085180021017
0.9348444236877209,0.9034007125620113,0.7024811786178998,0.5436481276927593
0.9567648937043819,0.8927294301095982,0.7039958075488132,0.5492433389230467
0.949363066514267,0.8456530843635734,0.7063692880292359,0.5483794432452682
0.9679434930259895,0.8711915377536884,0.7837851538449944,0.5578650963955246
0.9630878673647443,0.882429473555957,0.7739397170331311,0.5428152479406384
0.9555454285750278,0.8249592530292847,0.7494752026697158,0.5247044343408952
0.9215943709015852,0.8548230841928368,0.7581541604636974,0.5471104541544247
0.9271799148592959,0.873590812848498,0.7487397485429699,0.5611208295312489
0.9283642553254777,0.848979122028608,0.7818909608318076,0.5500918928961627
0.9271201471333822,0.8654126130676002,0.7565627616484275,0.5409916506352875
0.9175742299007303,0.8418193254511883,0.7371650815158983,0.5307150759197397
0.9186634390417179,0.8282281387398822,0.7335681573820709,0.5242017883264074
0.9241919233603315,0.7951947004685626,0.7594594337636618,0.5491476640218582
0.9537059121998125,0.8473349504223333,0.7383752850827409,0.5528580627223687
0.9343083468582515,0.8434089254386596,0.6898715677168183,0.5611099417493333
0.9494378824929154,0.9015861693218098,0.712678853790542,0.5483442406381339
0.9278801107473218,0.8690568311076763,0.7089450839810059,0.5615024030280527
0.9367835552581907,0.8451940956263891,0.6947265506019088,0.5673449262027968
0.9402491459558363,0.8774971038748737,0.6657912559731414,0.5501916071115938
0.9250015644879678,0.8636020056849717,0.6528824424007496,0.5503927699051605
